Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
57954091,Zachód słońca na Santorini. Ciemniejsza strona Grecji,Dionisios Sturis,"Sturis, Dionisios",,"=""8366839451""","=""9788366839458""",4,4.22,Wydawnictwo Poznańskie,Paperback,396,2021,2021,2022/08/09,2022/07/28,,,read,,,,1,0
10889028,"Polowanie na czarownice (Saga o Ludziach Lodu, #2)",Margit Sandemo,"Sandemo, Margit",Iwona Zimnicka,"=""8360717451""","=""9788360717455""",0,3.85,Axel Springer Polska,Paperback,254,2007,1982,2005/01/01,2022/08/08,,,read,,,,1,0
10863133,"Zauroczenie (Saga o Ludziach Lodu, #1)",Margit Sandemo,"Sandemo, Margit",Iwona Zimnicka,"=""8360717443""","=""9788360717448""",0,3.78,Axel Springer Polska,Paperback,254,2007,1982,2005/01/01,2022/08/08,,,read,,,,1,0
11038647,"Tęsknota (Saga o Ludziach Lodu, #4)",Margit Sandemo,"Sandemo, Margit",,"=""8360717478""","=""9788360717479""",0,3.84,Axel Springer Polska,Paperback,254,2007,1982,2005/01/01,2022/08/08,,,read,,,,1,0
10890444,"Otchłań (Saga o Ludziach Lodu, # 3)",Margit Sandemo,"Sandemo, Margit",Iwona Zimnicka,"=""836071746X""","=""9788360717462""",0,3.97,Axel Springer Polska,Paperback,270,2007,1982,2005/01/01,2022/08/08,,,read,,,,1,0
24213,Alice’s Adventures in Wonderland / Through the Looking-Glass,Lewis Carroll,"Carroll, Lewis","Martin Gardner, John Tenniel","=""""","=""""",0,4.06,Penguin Group (USA),Paperback,239,2000,1871,2021/01/01,2022/08/08,,,read,,,,1,0
13089976,"Pięć osób, które spotykamy w niebie (Pięć osób, które spotykamy w niebie, #1)",Mitch Albom,"Albom, Mitch",Joanna Puchalska,"=""8373913289""","=""9788373913288""",4,3.99,Świat Książki,Hardcover,200,2004,2003,2004/01/01,2022/08/08,,,read,,,,1,0
236093,"The Wonderful Wizard of Oz (Oz, #1)",L. Frank Baum,"Baum, L. Frank",W.W. Denslow,"=""0140621679""","=""9780140621679""",0,4.00,Penguin,Paperback,154,1995,1900,2021/01/01,2022/08/08,,,read,,,,1,0
2061411,"Diabeł ubiera się u Prady (Diabeł ubiera się u Prady, #1)",Lauren Weisberger,"Weisberger, Lauren",Hanna Szajkowska,"=""8373594884""","=""9788373594883""",0,3.80,Albatros,Paperback,448,2006,2003,2004/01/01,2022/08/08,,,read,,,,1,0
52529,"The Secret (The Secret, #1)",Rhonda Byrne,"Byrne, Rhonda",,"=""""","=""""",0,3.73,Atria Books/Beyond Words,Hardcover,199,2006,2006,2007/01/01,2022/08/08,,,read,,,,1,0
1430,Eleven Minutes,Paulo Coelho,"Coelho, Paulo",Margaret Jull Costa,"=""0060589280""","=""9780060589288""",0,3.71,HarperOne,Paperback,273,2003,2003,2005/01/01,2022/08/08,,,read,,,,1,0
16079459,Atlas chmur,David Mitchell,"Mitchell, David",Justyna Gardzińska,"=""8374802782""","=""9788374802789""",3,4.01,MAG,Paperback,544,2012,2004,2008/01/01,2022/08/08,,,read,,,,1,0
18045891,Sharp Objects,Gillian Flynn,"Flynn, Gillian",,"=""""","=""""",0,4.02,Broadway Paperbacks,Paperback,254,2007,2006,,2022/08/08,to-read,to-read (#20),to-read,,,,0,0
11899,The Hours,Michael Cunningham,"Cunningham, Michael",,"=""0312305060""","=""9780312305062""",0,3.95,Picador,Paperback,230,2002,1998,,2022/08/08,to-read,to-read (#19),to-read,,,,0,0
11566,The Green Mile,Stephen King,"King, Stephen",,"=""0451933028""","=""9780451933027""",0,4.48,Penguin Signet,Paperback,592,1996,1996,,2022/08/08,to-read,to-read (#18),to-read,,,,0,0
48855,The Diary of a Young Girl,Anne Frank,"Frank, Anne","Eleanor Roosevelt, Susan Massotty, Γιάννης Θωμόπουλος, Barbara Mooyaart-Doubleday, Otto H. Frank, Mirjam Pressler","=""""","=""""",0,4.19,Bantam,Mass Market Paperback,283,1993,1947,,2022/08/08,to-read,to-read (#17),to-read,,,,0,0
27712,The Neverending Story,Michael Ende,"Ende, Michael",Ralph Manheim,"=""0525457585""","=""9780525457589""",0,4.18,Dutton Children's Books,Hardcover,396,1997,1979,,2022/08/08,to-read,to-read (#16),to-read,,,,0,0
295,Treasure Island,Robert Louis Stevenson,"Stevenson, Robert Louis",N.C. Wyeth,"=""0753453800""","=""9780753453803""",0,3.84,Kingfisher,Hardcover,352,2001,1882,,2022/08/08,to-read,to-read (#15),to-read,,,,0,0
2175,Madame Bovary,Gustave Flaubert,"Flaubert, Gustave","Mark Overstall, Malcolm Bowie, Margaret Mauldon, Eleanor Marx-Aveling","=""0192840398""","=""9780192840394""",0,3.70,Oxford University Press,Paperback,329,2004,1856,,2022/08/08,to-read,to-read (#14),to-read,,,,0,0
12296,The Scarlet Letter,Nathaniel Hawthorne,"Hawthorne, Nathaniel","Nina Baym, Thomas E. Connolly","=""0142437263""","=""9780142437261""",0,3.43,Penguin Books,Paperback,279,2002,1850,,2022/08/08,to-read,to-read (#13),to-read,,,,0,0
22034,"The Godfather (The Godfather, #1)",Mario Puzo,"Puzo, Mario","Robert Thompson, Peter Bart","=""""","=""""",0,4.39,NAL,Paperback,448,2002,1969,,2022/08/08,to-read,to-read (#12),to-read,,,,0,0
43641,Water for Elephants,Sara Gruen,"Gruen, Sara",,"=""1565125606""","=""9781565125605""",0,4.11,Algonquin Books,Paperback,368,2007,2006,,2022/08/08,to-read,to-read (#11),to-read,,,,0,0
4553833,Szatan z siódmej klasy,Kornel Makuszyński,"Makuszyński, Kornel",,"=""8310113641""","=""9788310113641""",5,3.65,Nasza Księgarnia,Paperback,275,2009,1937,2002/01/01,2022/08/08,,,read,,,,1,0
6657492,"Powrót Króla (Władca Pierścieni, #3)",J.R.R. Tolkien,"Tolkien, J.R.R.",Maria Skibniewska,"=""8373190503""","=""9788373190504""",0,4.56,Muza,Hardcover,553,2001,1955,2004/01/01,2022/08/08,,,read,,,,1,0
1892802,"Dwie wieże (Władca Pierścieni, #2)",J.R.R. Tolkien,"Tolkien, J.R.R.",Maria Skibniewska,"=""8385100083""","=""9788385100089""",0,4.48,Czytelnik,Paperback,453,1990,1954,2004/01/01,2022/08/08,,,read,,,,1,0
6534541,"Drużyna Pierścienia (Władca Pierścieni, #1)",J.R.R. Tolkien,"Tolkien, J.R.R.",Maria Skibniewska,"=""8373194223""","=""9788373194229""",0,4.39,Muza,Hardcover,534,2001,1954,2004/01/01,2022/08/08,,,read,,,,1,0
14061912,"Więzień nieba (Cmentarz Zapomnianych Książek, #3)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz","Katarzyna Okrasko, Carlos Marrodán Casas","=""8377581876""","=""9788377581872""",0,4.12,MUZA S.A.,Paperback,416,2012,2011,,2022/08/08,,,read,,,,2,0
6100260,"Gra anioła (Cmentarz Zapomnianych Książek, #2)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz","Katarzyna Okrasko, Carlos Marrodán Casas","=""8374956003""","=""9788374956000""",0,4.00,MUZA S.A.,Paperback,605,2008,2008,2012/01/01,2022/08/08,,,read,,,,1,0
7076244,"Zamek z piasku, który runął (Millennium, #3)",Stieg Larsson,"Larsson, Stieg",Alicja Rosenau,"=""8375541273""","=""9788375541274""",0,4.24,Czarna Owca,Paperback,784,2009,2007,2010/01/01,2022/08/08,,,read,,,,1,0
6512490,"Dziewczyna, która igrała z ogniem (Millennium, #2)",Stieg Larsson,"Larsson, Stieg",Paulina Rosińska,"=""8375540900""","=""9788375540901""",0,4.25,Wydawnictwo Jacek Santorski & Co ,Paperback,704,2009,2001,2010/01/01,2022/08/08,,,read,,,,1,0
1776134,"Bursztynowa luneta (Mroczne materie, #3)",Philip Pullman,"Pullman, Philip",,"=""8373590676""","=""9788373590670""",0,4.10,Albatros,Paperback,528,2007,2000,2008/01/01,2022/08/08,,,read,,,,1,0
49592582,"Delikatny nóż (Mroczne materie, #2)",Philip Pullman,"Pullman, Philip",Wojciech Szypuła,"=""8366409058""","=""9788366409057""",0,4.15,MAG,Hardcover,320,2019,1997,2008/01/01,2022/08/08,,,read,,,,1,0
7818864,Złoty kompas (Mroczne materie #1),Philip Pullman,"Pullman, Philip",,"=""8373596070""","=""9788373596078""",0,4.02,Albatros,Paperback,448,2007,1995,2008/01/01,2022/08/08,,,read,,,,1,0
6548532,"Marika (Agentka Ultra, #3)",Kotowski Krzysztof,"Krzysztof, Kotowski",,"=""8373918744""","=""9788373918740""",0,3.49,Świat Książki,Mass Market Paperback,248,2005,2005,2006/01/01,2022/08/08,,,read,,,,1,0
6452466,"Wielki Mistrz (Trylogia Czarnego Maga, #3)",Trudi Canavan,"Canavan, Trudi",Agnieszka Fulińska,"=""8392579623""","=""9788392579625""",0,4.14,Galeria Książki,Paperback,718,2008,2002,2009/01/01,2022/08/08,,,read,,,,1,0
6452462,"Nowicjuszka (Trylogia Czarnego Maga, #2)",Trudi Canavan,"Canavan, Trudi",Agnieszka Fulińska,"=""8392579615""","=""9788392579618""",0,4.08,Galeria Książki,Paperback,650,2008,2002,2009/01/01,2022/08/08,,,read,,,,1,0
6441023,"Gildia Magów (Trylogia Czarnego Maga, #1)",Trudi Canavan,"Canavan, Trudi",Agnieszka Fulińska,"=""8392579607""","=""9788392579601""",0,3.95,Galeria Książki,Paperback,520,2007,2001,2009/01/01,2022/08/08,,,read,,,,1,0
7713988,Raport pelikana,John Grisham,"Grisham, John",,"=""8372453802""","=""""",0,4.05,Amber,Hardcover,352,2000,1992,2004/01/01,2022/08/08,,,read,,,,1,0
1817067,"Anioły i demony (Robert Langdon, #1)",Dan       Brown,"Brown, Dan",Bożena Jóźwiak,"=""8389779005""","=""9788389779007""",0,3.94,Albatros,Paperback,560,2005,2000,2005/01/01,2022/08/08,,,read,,,,1,0
2643169,"Kod Leonarda da Vinci (Robert Langdon, #2)",Dan       Brown,"Brown, Dan",Krzysztof Mazurek,"=""8391913120""","=""9788391913123""",0,3.91,Albatros/Sonia Draga,Paperback,568,2005,2003,2005/01/01,2022/08/08,,,read,,,,1,0
59983210,Niespokojni ludzie,Fredrik Backman,"Backman, Fredrik",Agata Teperek,"=""8367157222""","=""9788367157223""",5,4.18,Marginesy,Hardcover,382,2022,2019,2022/08/06,2022/08/02,,,read,,,,1,0
56167547,Trzynasta opowieść,Diane Setterfield,"Setterfield, Diane",Magdalena Słysz,"=""838215154X""","=""9788382151541""",4,3.98,Albatros,Hardcover,448,2021,2006,2022/08/08,2022/08/06,,,read,,,,1,0
40495957,"Heartstopper: Volume One (Heartstopper, #1)",Alice Oseman,"Oseman, Alice",,"=""152722533X""","=""9781527225336""",4,4.47,Selfpublished,Paperback,288,2018,2018,2022/08/06,2022/08/06,,,read,,,,1,0
59592117,Slavonica,Katarzyna Witerscheim,"Witerscheim, Katarzyna",,"=""""","=""""",0,2.31,Katarzyna Witcherscheim,ebook,48,2021,2016,2022/08/04,2022/08/04,,,read,,,,1,0
60716038,"Jesień zapomnianych (Krystyna Lesińska, #3)",Anna Kańtoch,"Kańtoch, Anna",,"=""8367157826""","=""9788367157827""",4,3.68,Marginesy,Paperback,367,2022,2022,2022/08/01,2022/08/01,,,read,,,,1,0
53727406,Dorośli,Marie Aubert,"Aubert, Marie",Karolina Drozdowska,"=""839570304X""","=""9788395703041""",5,3.56,Wydawnictwo Pauza,Paperback,144,2020,2019,2022/08/02,2022/08/02,,,read,,,,1,0
57513260,"Lato utraconych (Krystyna Lesińska, #2)",Anna Kańtoch,"Kańtoch, Anna",,"=""8366863107""","=""9788366863101""",4,4.03,Marginesy,Paperback,400,2021,2021,2022/07/31,2022/07/29,,,read,,,,1,0
50230564,Krótka opowieść o Antychryście,Vladimir Sergeyevich Solovyov,"Solovyov, Vladimir Sergeyevich",Włodzimierz Sołowjow,"=""8378642186""","=""9788378642183""",0,4.19,Wydawnictwo AA,Paperback,,2018,1900,2020/09/01,2022/07/28,,,read,,,,1,0
55280356,Osiecka. Nikomu nie żal pięknych kobiet,Zofia Turowska,"Turowska, Zofia",,"=""8366335534""","=""9788366335530""",5,3.19,Marginesy,Hardcover,350,2020,2020,2022/07/28,2022/07/27,,,read,,,,1,0
1796198,Popiół i diament,Jerzy Andrzejewski,"Andrzejewski, Jerzy",,"=""8373274626""","=""9788373274624""",0,3.67,Greg,Hardcover,256,2007,1948,,2022/07/27,to-read,to-read (#10),to-read,,,,0,0
1905106,Noce i dnie t. I-II,Maria Dąbrowska,"Dąbrowska, Maria",,"=""8373277137""","=""9788373277137""",0,4.08,GREG,Paperback,325,2006,1932,,2022/07/26,to-read,to-read (#9),to-read,,,,0,0
484466,Lalka,Bolesław Prus,"Prus, Bolesław",,"=""8373899278""","=""9788304027763""",0,3.81,Zielona Sowa,Paperback,592,2007,1890,,2022/07/26,to-read,to-read (#8),to-read,,,,0,0
23256687,Oskarżam Auschwitz. Opowieści rodzinne,Mikołaj Grynberg,"Grynberg, Mikołaj",,"=""8375365653""","=""9788375365658""",4,4.53,Wydawnictwo Czarne,Hardcover,304,2014,2014,2021/01/01,2022/07/26,,,read,,,,1,0
1816843,Dymy nad Birkenau,Seweryna Szmaglewska,"Szmaglewska, Seweryna",,"=""""","=""""",0,4.33,Czytelnik,Paperback,384,1968,1945,,2022/07/26,to-read,to-read (#7),to-read,,,,0,0
4364452,Diabeł na wieży,Anna Kańtoch,"Kańtoch, Anna",,"=""8389011581""","=""9788389011589""",0,3.66,Fabryka Słów,Paperback,368,2005,2005,2021/03/03,2022/07/23,,,read,,,,1,0
27070673,Tajemna historia,Donna Tartt,"Tartt, Donna",Jerzy Kozłowski,"=""8324027416""","=""9788324027415""",0,4.17,Społeczny Instytut Wydawniczy Znak,Hardcover,608,2015,1992,,2022/07/23,to-read,to-read (#5),to-read,,,,0,0
15830273,Gwiezdny motyl,Bernard Werber,"Werber, Bernard",,"=""8375081019""","=""9788375081015""",4,3.80,Wydawnictwo Sonia Draga,Paperback,271,2009,2006,2009/07/24,2022/07/23,,,read,,,,1,0
1946271,Szklany klosz,Sylvia Plath,"Plath, Sylvia",Mira Michałowska,"=""8386530693""","=""9788386530694""",0,4.05,Zysk i S-ka,Paperback,256,1995,1963,,2022/07/23,to-read,to-read (#4),to-read,,,,0,0
54784438,Kajś. Opowieść o Górnym Śląsku,Zbigniew Rokita,"Rokita, Zbigniew",,"=""8381910773""","=""9788381910774""",0,4.45,Czarne,Paperback,320,2020,2020,,2022/07/21,to-read,to-read (#3),to-read,,,,0,0
44647518,27 śmierci Toby'ego Obeda,Joanna Gierak-Onoszko,"Gierak-Onoszko, Joanna",,"=""8365970341""","=""9788365970343""",0,4.64,Dowody na Istnienie,Paperback,343,2019,2019,,2022/07/21,to-read,to-read (#2),to-read,,,,0,0
10569880,7 nawyków skutecznego działania,Stephen R. Covey,"Covey, Stephen R.",Iwona Majewska-Opiełka,"=""837301425X""","=""9788373018778""",4,4.16,Rebis,Paperback,376,2007,1989,2017/01/01,2022/07/21,,,read,,,,1,0
25498005,Magia sprzątania. Japońska sztuka porządkowania i organizacji,Marie Kondō,"Kondō, Marie",Magdalena Macińska,"=""""","=""9788377589830""",4,3.87,MUZA S.A.,ebook,222,2015,2010,2018/01/01,2022/07/21,,,read,,,,1,0
16322,"The A.B.C. Murders (Hercule Poirot, #13)",Agatha Christie,"Christie, Agatha",,"=""1579126243""","=""9781579126247""",4,4.03,Black Dog & Leventhal Publishers,Hardcover,232,2006,1936,2022/07/08,2022/07/07,,,read,,,,1,0
52164145,Baśń o wężowym sercu albo wtóre słowo o Jakóbie Szeli,Radek Rak,"Rak, Radek","Arkadiusz S. Więch, Patrycja Podkościelny, Barbara Boron","=""8366178110""","=""9788366178113""",4,4.06,Wydawnictwo Powergraph,Hardcover,464,2019,2019,2022/07/07,2022/07/03,,,read,,,,1,0
136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",5,4.62,Arthur A. Levine Books,Hardcover,759,2007,2007,2022/06/29,2022/07/03,,,read,,,,1,0
1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",5,4.58,Scholastic Inc,Paperback,652,2006,2005,,2022/07/03,,,read,,,,0,0
1317181,"Harry Potter and the Order of the Phoenix (Harry Potter, #5, Part 1)",J.K. Rowling,"Rowling, J.K.",,"=""185549664X""","=""9781855496644""",4,4.61,BBC Audiobooks,Audiobook,412,2003,2003,2022/03/04,2022/07/03,,,read,,,,1,0
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.","Mary GrandPré, Jim Kay","=""""","=""""",4,4.57,Scholastic,Paperback,734,2002,2000,2022/02/02,2022/07/03,,,read,,,,1,0
24448535,"Kasacja (Chyłka i Zordon, #1)",Remigiusz Mróz,"Mróz, Remigiusz",,"=""8379762479""","=""9788379762477""",0,3.87,Czwarta Strona,Paperback,496,2015,2015,2017/01/01,2022/07/21,,,read,,,,1,0
6440860,"Przed świtem (Zmierzch, #4)",Stephenie Meyer,"Meyer, Stephenie",Joanna Urban,"=""8324587292""","=""9788324587292""",0,3.74,Wydawnictwo Dolnośląskie,Paperback,660,2009,2008,2009/01/01,2022/07/21,,,read,,,,1,0
35652319,"Oskarżenie (Chyłka i Zordon, #6)",Remigiusz Mróz,"Mróz, Remigiusz",,"=""8379767128""","=""9788379767120""",0,3.84,Czwarta Strona,Paperback,560,2017,2017,2017/01/01,2022/07/21,,,read,,,,1,0
34097694,"Inwigilacja (Chyłka i Zordon, #5)",Remigiusz Mróz,"Mróz, Remigiusz",,"=""8379766164""","=""9788379766161""",0,3.98,Czwarta Strona,Paperback,592,2017,2017,2017/01/01,2022/07/21,,,read,,,,1,0
31194209,"Immunitet (Chyłka i Zordon, #4)",Remigiusz Mróz,"Mróz, Remigiusz",,"=""8379765109""","=""9788379765102""",0,3.90,Czwarta Strona,Paperback,648,2016,2016,2017/01/01,2022/07/21,,,read,,,,1,0
28225503,"Rewizja (Chyłka i Zordon, #3)",Remigiusz Mróz,"Mróz, Remigiusz",,"=""8379763971""","=""9788379763979""",0,3.86,Czwarta Strona,Paperback,624,2016,2016,2017/01/01,2022/07/21,,,read,,,,1,0
25781338,"Zaginięcie (Chyłka i Zordon, #2)",Remigiusz Mróz,"Mróz, Remigiusz",,"=""8379762991""","=""9788379762996""",0,4.02,Czwarta Strona,Paperback,509,2015,2015,2017/01/01,2022/07/21,,,read,,,,1,0
35015950,Chemik,Stephenie Meyer,"Meyer, Stephenie",Anna Klingofer,"=""8379457552""","=""9788379457557""",0,3.76,Edipresse Książki,Paperback,568,2017,2016,2017/01/01,2022/07/21,,,read,,,,1,0
6373560,"Zaćmienie (Zmierzch, #3)",Stephenie Meyer,"Meyer, Stephenie",Joanna Urban,"=""832458840X""","=""9788324588404""",0,3.73,Wydawnictwo Dolnośląskie,Paperback,552,2008,2007,2009/01/01,2022/07/21,,,read,,,,1,0
5980465,"Księżyc w nowiu (Zmierzch, #2)",Stephenie Meyer,"Meyer, Stephenie",Joanna Urban,"=""8324585397""","=""9788324585397""",0,3.59,Wydawnictwo Dolnośląskie,Paperback,475,2007,2006,2008/01/01,2022/07/21,,,read,,,,1,0
53078213,Jak nakarmić dyktatora,Witold Szabłowski,"Szabłowski, Witold",,"=""8328069911""","=""9788328069916""",4,4.20,Wydawnictwo W.A.B.,Paperback,320,2019,2019,2020/06/01,2022/07/21,,,read,,,,1,0
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""043965548X""","=""9780439655484""",5,4.58,Scholastic Inc.,Mass Market Paperback,435,2004,1999,2021/12/01,2022/07/03,,,read,,,,1,0
44015235,"Kwantechizm, czyli klatka na ludzi",Andrzej Dragan,"Dragan, Andrzej",,"=""8365411318""","=""9788365411310""",4,4.06,Fabuła Fraza,Paperback,288,2019,2019,2021/09/01,2022/07/21,,,read,,,,1,0
1176129,Cesarz,Ryszard Kapuściński,"Kapuściński, Ryszard",,"=""8307001560""","=""9788307001562""",4,4.09,Czytelnik,Hardcover,152,1980,1978,2021/10/01,2022/07/21,,,read,,,,1,0
34531396,"Tam, gdzie rosły mirabelki",Jan Mazur,"Mazur, Jan",,"=""8364638742""","=""9788364638749""",3,3.65,Wydawnictwo Komiksowe ,Paperback,120,2017,2017,2020/09/01,2022/07/21,,,read,,,,1,0
48660340,"Niegrzeczne. Historie dzieci z ADHD, autyzmem i zespołem Aspergera",Jacek Hołub,"Hołub, Jacek",,"=""838049962X""","=""9788380499621""",4,4.37,Czarne,Hardcover,232,2020,2020,2021/07/01,2022/07/21,,,read,,,,1,0
163977,Tortilla Flat,John Steinbeck,"Steinbeck, John",,"=""0582461502""","=""9780582461505""",4,3.83,Pearson Schools,Hardcover,256,2001,1935,2021/06/01,2022/07/21,,,read,,,,1,0
52394543,Przez,Zośka Papużanka,"Papużanka, Zośka",,"=""836650011X""","=""9788366500112""",0,3.54,Marginesy,Hardcover,296,2020,2020,2021/03/01,2022/07/21,,,read,,,,1,0
6039746,Złodziejka książek,Markus Zusak,"Zusak, Markus",Hanna Baltyn,"=""8310113587""","=""9788310113580""",0,4.39,Nasza Księgarnia,Hardcover,495,2008,2005,2021/02/01,2022/07/21,,,read,,,,1,0
23151453,"Genialna przyjaciółka (Genialna przyjaciółka, #1)",Elena Ferrante,"Ferrante, Elena",Alina Pawłowska-Zampino,"=""8379990390""","=""9788379990399""",4,4.04,Sonia Draga,Paperback,480,2014,2011,2021/02/01,2022/07/21,,,read,,,,1,0
34939928,Rejwach,Mikołaj Grynberg,"Grynberg, Mikołaj",,"=""8362795506""","=""9788362795505""",0,4.43,Nisza,Paperback,132,2017,2017,2021/02/01,2022/07/21,,,read,,,,1,0
55801331,"Grobowa cisza, żałobny zgiełk",Yōko Ogawa,"Ogawa, Yōko",Anna Karpiuk,"=""8395530080""","=""9788395530081""",3,4.04,Wydawnictwo Tajfuny,Paperback,176,2020,1998,2021/01/01,2022/07/21,,,read,,,,1,0
18621900,Stara Słaboniowa i Spiekładuchy,Joanna Łańcucka,"Łańcucka, Joanna",,"=""8362465719""","=""9788362465712""",4,4.37,Oficynka,Paperback,448,2013,2013,2020/12/01,2022/07/04,,,read,,,,1,0
55281692,"Cud, miód, Malina. Kronika rodziny Koźlaków (Klan Koźlaków, #1)",Aneta Jadowska,"Jadowska, Aneta",,"=""8381298121""","=""9788381298124""",0,4.26,Wydawnictwo SQN,Hardcover,416,2020,2020,2020/12/01,2022/07/21,,,read,,,,1,0
55011458,"Wiosna zaginionych (Krystyna Lesińska, #1)",Anna Kańtoch,"Kańtoch, Anna",Ewa Kasprzyk,"=""8366335852""","=""9788366335851""",3,3.74,Marginesy,Paperback,400,2020,2020,2020/12/01,2022/07/21,,,read,,,,1,0
43720693,A co wyście myślały? Spotkania z kobietami z mazowieckich wsi,Agnieszka Pajączkowska,"Pajączkowska, Agnieszka",Aleksandra Zbroja,"=""837976143X""","=""9788379761432""",4,3.43,Wydawnictwo Poznańskie,Hardcover,280,2019,2019,2020/12/01,2022/07/21,,,read,,,,1,0
54541021,Saturnin,Jakub Małecki,"Małecki, Jakub",,"=""8381296625""","=""9788381296625""",3,3.95,Sine Qua Non,Paperback,320,2020,2020,2020/12/01,2022/07/21,,,read,,,,1,0
43174230,Z miłości? To współczuję. Opowieści z Omanu,Agata Romaniuk,"Romaniuk, Agata",,"=""8366278417""","=""9788366278417""",4,4.22,Wydawnictwo Poznańskie,Hardcover,245,2019,2019,2020/09/01,2022/07/21,,,read,,,,1,0
36556739,Zawisza Czarny,Jakub Ćwiek,"Ćwiek, Jakub",,"=""""","=""""",3,3.50,Wydawnictwo SQN,Paperback,304,2017,2017,2020/09/01,2022/07/21,,,read,,,,1,0
6496255,Biała gorączka,Jacek Hugo-Bader,"Hugo-Bader, Jacek",,"=""8375360813""","=""9788375360813""",5,4.21,Czarne,Hardcover,400,2009,2009,2020/07/01,2022/07/21,,,read,,,,1,0
7686562,"Dwanaście prac Herkulesa (Hercule Poirot, #27)",Agatha Christie,"Christie, Agatha",,"=""""","=""8373845372""",0,3.76,Dolnośląskie,Paperback,320,2009,1947,2020/06/01,2022/07/21,,,read,,,,1,0
24591713,Czerwony alert,Bill Browder,"Browder, Bill",Radosław Madejski,"=""8379991664""","=""9788379991662""",4,4.44,Sonia Draga,Paperback,432,2015,2015,2020/06/01,2022/07/21,,,read,,,,1,0
48578795,Płuczki. Poszukiwacze żydowskiego złota,Paweł Piotr Reszka,"Reszka, Paweł Piotr",,"=""8326829498""","=""9788326829499""",5,4.15,Agora S.A.,Hardcover,240,2019,2019,2020/06/01,2022/07/21,,,read,,,,1,0
52705509,"Małe kobietki (Małe kobietki, #1, Część 1)",Louisa May Alcott,"Alcott, Louisa May",Anna Bańkowska,"=""837779571X""","=""9788377795712""",0,4.03,Wydawnictwo MG,Hardcover,464,2019,1869,2020/06/01,2022/07/21,,,read,,,,1,0
44643652,"Emigracja (Emigracja, #1)",Malcolm XD,"XD, Malcolm",,"=""8328066378""","=""9788328066373""",4,3.71,W.A.B.,Paperback,304,2019,2019,2020/05/01,2022/07/21,,,read,,,,1,0
39791752,"Przesilenie (Kwiat paproci, #4)",Katarzyna Berenika Miszczuk,"Miszczuk, Katarzyna Berenika",,"=""8328053667""","=""9788328053663""",0,3.86,Wydawnictwo W.A.B.,Paperback,464,2018,2018,2020/05/01,2022/07/21,,,read,,,,1,0
43292813,Serotonina,Michel Houellebecq,"Houellebecq, Michel",Vincenzo Vega,"=""8893447398""","=""9788893447393""",0,3.58,La nave di Teseo,Paperback,332,2019,2019,2020/05/01,2022/07/21,,,read,,,,1,0
32610475,"Noc Kupały (Kwiat paproci, #2)",Katarzyna Berenika Miszczuk,"Miszczuk, Katarzyna Berenika",,"=""8328036878""","=""9788328036871""",0,3.80,Wydawnictwo W.A.B.,Paperback,415,2016,2016,2020/05/01,2022/07/21,,,read,,,,1,0
34841073,"Żerca (Kwiat paproci, #3)",Katarzyna Berenika Miszczuk,"Miszczuk, Katarzyna Berenika",Anna Szawiel,"=""""","=""9788327246486""",0,3.87,Biblioteka Akustyczna,Audiobook,14,2017,2017,2020/05/01,2022/07/21,,,read,,,,1,0
50514881,Chiny 5.0. Jak powstaje cyfrowa dyktatura,Kai Strittmatter,"Strittmatter, Kai",Agnieszka Gadzała,"=""8328072653""","=""9788328072657""",5,4.16,Wydawnictwo W.A.B.,Paperback,400,2020,2018,2020/05/01,2022/07/21,,,read,,,,1,0
28398887,"Szeptucha (Kwiat paproci, #1)",Katarzyna Berenika Miszczuk,"Miszczuk, Katarzyna Berenika",,"=""8328026627""","=""9788328026629""",0,3.64,Wydawnictwo W.A.B.,Paperback,415,2016,2016,2020/05/01,2022/07/21,,,read,,,,1,0
52011567,Normalni ludzie,Sally Rooney,"Rooney, Sally",Jerzy Kozłowski,"=""8328067056""","=""9788328067059""",0,3.81,Wydawnictwo W.A.B.,Paperback,304,2020,2018,2020/05/01,2022/07/21,,,read,,,,1,0
36318500,Jak zawsze,Zygmunt Miloszewski,"Miloszewski, Zygmunt",,"=""832803607X""","=""9788328036079""",0,3.75,Wydawnictwo W.A.B.,Paperback,480,2017,2017,2020/05/01,2022/07/21,,,read,,,,1,0
26199469,Uległość,Michel Houellebecq,"Houellebecq, Michel",Beata Geppert,"=""""","=""9788328023215""",0,3.65,Wydawnictwo W.A.B.,ebook,285,2015,2015,2020/04/01,2022/07/21,,,read,,,,1,0
